timestamp,lux
2026-07-29T17:53:33,0.0
2026-07-29T17:53:43,0.0
2026-07-29T17:53:53,0.0
2026-07-29T17:54:03,0.0
2026-07-29T17:54:13,0.0
2026-07-29T17:54:23,0.0
2026-07-29T17:54:33,0.0
2026-07-29T17:54:43,0.0
2026-07-29T17:54:53,0.0
2026-07-29T17:55:03,0.0
2026-07-29T17:55:13,0.0
2026-07-29T17:55:23,0.0
2026-07-29T17:55:33,0.0
2026-07-29T17:55:43,0.0
2026-07-29T17:55:53,0.0
2026-07-29T17:56:03,0.0
2026-07-29T17:56:13,0.0
2026-07-29T17:56:23,0.0
2026-07-29T17:56:33,0.0
2026-07-29T17:56:43,0.0
2026-07-29T17:56:53,0.0
2026-07-29T17:57:03,0.0
2026-07-29T17:57:13,0.0
2026-07-29T17:57:23,0.0
2026-07-29T17:57:33,0.0
2026-07-29T17:57:43,0.0
2026-07-29T17:57:53,0.0
2026-07-29T17:58:03,0.0
2026-07-29T17:58:13,0.0
2026-07-29T17:58:23,0.0
2026-07-29T17:58:33,0.0
2026-07-29T17:58:43,0.0
2026-07-29T17:58:53,0.0
2026-07-29T17:59:03,0.0
2026-07-29T17:59:13,0.0
2026-07-29T17:59:23,0.0
2026-07-29T17:59:33,0.0
2026-07-29T17:59:43,0.0
2026-07-29T17:59:53,0.0
2026-07-29T18:00:03,0.0
2026-07-29T18:00:13,0.0
2026-07-29T18:00:23,0.0
2026-07-29T18:00:33,0.0
2026-07-29T18:00:43,0.0
2026-07-29T18:00:53,0.0
2026-07-29T18:01:03,4.17
2026-07-29T18:01:13,4.17
2026-07-29T18:01:23,4.17
2026-07-29T18:01:33,4.17
2026-07-29T18:01:43,4.17
2026-07-29T18:01:53,4.17
2026-07-29T18:02:03,4.17
2026-07-29T18:02:13,4.17
