timestamp,lux,occupied
2026-09-25T10:47:24,6857.5,1
2026-09-25T10:49:24,6298.33,1
2026-09-25T10:51:24,5847.5,1
2026-09-25T10:53:24,5737.5,1
2026-09-25T10:55:24,5878.33,1
2026-09-25T10:57:24,6008.33,1
2026-09-25T10:59:24,6153.33,1
2026-09-25T11:01:24,6011.67,1
2026-09-25T11:03:24,5700.83,1
2026-09-25T11:05:24,5419.17,1
2026-09-25T11:07:24,5236.67,1
2026-09-25T11:09:24,5033.33,1
2026-09-25T11:11:24,4774.17,1
2026-09-25T11:13:24,4747.5,1
2026-09-25T11:15:24,4813.33,1
2026-09-25T11:17:24,4960.83,1
2026-09-25T11:19:24,4974.17,1
2026-09-25T11:21:24,4760.83,1
2026-09-25T11:23:24,4844.17,1
2026-09-25T11:25:24,5015.0,1
2026-09-25T11:27:24,5043.33,1
2026-09-25T11:29:24,5030.0,1
2026-09-25T11:31:24,5008.33,1
2026-09-25T11:33:24,5120.0,1
2026-09-25T11:35:24,5181.67,1
2026-09-25T11:37:24,5193.33,1
2026-09-25T11:39:24,5130.83,1
2026-09-25T11:41:24,5043.33,1
2026-09-25T11:43:24,5018.33,1
2026-09-25T11:45:24,4979.17,1
2026-09-25T11:47:24,4913.33,1
2026-09-25T11:49:24,4926.67,1
2026-09-25T11:51:24,4815.0,1
2026-09-25T11:53:24,4613.33,1
2026-09-25T11:55:24,4712.5,1
2026-09-25T11:57:24,4720.83,1
2026-09-25T11:59:24,4633.33,1
2026-09-25T12:01:24,4599.17,1
2026-09-25T12:03:24,4589.17,1
2026-09-25T12:05:24,4586.67,1
2026-09-25T12:07:24,4518.33,1
2026-09-25T12:09:24,4291.67,1
2026-09-25T12:11:24,4245.0,1
2026-09-25T12:13:24,4440.83,1
2026-09-25T12:15:24,4529.17,1
2026-09-25T12:17:24,4447.5,1
2026-09-25T12:19:24,4240.0,1
2026-09-25T12:21:24,4076.67,1
2026-09-25T12:23:24,3925.83,1
2026-09-25T12:25:24,3955.83,1
2026-09-25T12:27:24,3956.67,1
2026-09-25T12:29:24,3800.0,1
2026-09-25T12:31:24,3896.67,1
2026-09-25T12:33:24,4228.33,1
2026-09-25T12:35:24,4420.0,1
2026-09-25T12:37:24,4385.0,1
2026-09-25T12:39:24,4236.67,1
2026-09-25T12:41:24,4315.83,1
2026-09-25T12:43:24,4315.83,1
2026-09-25T12:45:24,4126.67,1
2026-09-25T12:47:24,4119.17,1
2026-09-25T12:49:24,4040.83,1
2026-09-25T12:51:24,4106.67,1
2026-09-25T12:53:24,4169.17,1
2026-09-25T12:55:24,4147.5,1
2026-09-25T12:57:24,4040.83,1
2026-09-25T12:59:24,3690.0,1
2026-09-25T13:01:24,3613.33,1
2026-09-25T13:03:24,3688.33,1
2026-09-25T13:05:24,3930.0,1
2026-09-25T13:07:24,3882.5,1
2026-09-25T13:09:24,3852.5,1
2026-09-25T13:11:24,3894.17,1
2026-09-25T13:13:24,4176.67,1
2026-09-25T13:15:24,4133.33,1
2026-09-25T13:17:24,4024.17,1
2026-09-25T13:19:24,3992.5,1
2026-09-25T13:21:24,3940.0,1
2026-09-25T13:23:24,3841.67,1
2026-09-25T13:25:24,3874.17,1
2026-09-25T13:27:24,3869.17,1
2026-09-25T13:29:24,3777.5,1
2026-09-25T13:31:24,3817.5,1
2026-09-25T13:33:24,3967.5,1
2026-09-25T13:35:24,3914.17,1
2026-09-25T13:37:24,3711.67,1
2026-09-25T13:39:24,3700.83,1
2026-09-25T13:41:24,3665.0,1
2026-09-25T13:43:24,3374.17,1
2026-09-25T13:45:24,3026.67,1
2026-09-25T13:47:24,2858.33,1
2026-09-25T13:49:24,2921.67,1
2026-09-25T13:51:24,3118.33,1
2026-09-25T13:53:24,3179.17,1
2026-09-25T13:55:24,3194.17,1
2026-09-25T13:57:24,3560.0,1
2026-09-25T13:59:24,-,0
2026-09-25T14:01:24,3770.0,1
2026-09-25T14:03:24,3635.83,1
2026-09-25T14:05:24,3401.67,1
2026-09-25T14:07:24,3065.0,1
2026-09-25T14:09:24,2799.17,1
2026-09-25T14:11:24,2323.33,1
2026-09-25T14:13:24,1923.33,1
2026-09-25T14:15:24,1740.0,1
2026-09-25T14:17:24,1779.17,1
2026-09-25T14:19:24,1773.33,1
2026-09-25T14:21:24,1923.33,1
2026-09-25T14:23:24,1899.17,1
2026-09-25T14:25:24,1780.83,1
2026-09-25T14:27:24,2010.83,1
2026-09-25T14:29:24,1944.17,1
2026-09-25T14:31:24,1882.5,1
2026-09-25T14:33:24,1940.83,1
2026-09-25T14:35:24,1957.5,1
2026-09-25T14:37:24,1667.5,1
2026-09-25T14:39:24,1715.0,1
2026-09-25T14:41:24,1911.67,1
2026-09-25T14:43:24,2048.33,1
2026-09-25T14:45:24,1821.67,1
2026-09-25T14:47:24,1660.0,1
2026-09-25T14:49:24,1625.83,1
2026-09-25T14:51:24,-,0
2026-09-25T14:53:24,-,0
2026-09-25T14:55:24,-,0
2026-09-25T14:57:24,1515.0,1
2026-09-25T14:59:24,1537.5,1
2026-09-25T15:01:24,1589.17,1
2026-09-25T15:03:24,1603.33,1
2026-09-25T15:05:24,1531.67,1
2026-09-25T15:07:24,1811.67,1
2026-09-25T15:09:24,2371.67,1
2026-09-25T15:11:24,2549.17,1
2026-09-25T15:13:24,2630.83,1
2026-09-25T15:15:24,2421.67,1
2026-09-25T15:17:24,2200.0,1
2026-09-25T15:19:24,1913.33,1
2026-09-25T15:21:24,1393.33,1
2026-09-25T15:23:24,1373.33,1
2026-09-25T15:25:24,1593.33,1
2026-09-25T15:27:24,1723.33,1
2026-09-25T15:29:24,2027.5,1
2026-09-25T15:31:25,2257.5,1
2026-09-25T15:33:25,2210.0,1
2026-09-25T15:35:25,2160.83,1
2026-09-25T15:37:25,2123.33,1
2026-09-25T15:39:25,2189.17,1
2026-09-25T15:41:25,2233.33,1
2026-09-25T15:43:25,2057.5,1
2026-09-25T15:45:25,2008.33,1
2026-09-25T15:47:25,2120.83,1
2026-09-25T15:49:25,1976.67,1
2026-09-25T15:51:25,1793.33,1
2026-09-25T15:53:25,1565.0,1
2026-09-25T15:55:25,1262.5,1
2026-09-25T15:57:25,1125.83,1
2026-09-25T15:59:25,987.5,1
2026-09-25T16:01:25,914.17,1
2026-09-25T16:03:25,949.17,1
2026-09-25T16:05:25,1067.5,1
2026-09-25T16:07:25,-,0
2026-09-25T16:09:25,-,0
2026-09-25T16:11:25,-,0
2026-09-25T16:13:25,-,0
2026-09-25T16:15:25,-,0
2026-09-25T16:17:25,-,0
2026-09-25T16:19:25,-,0
2026-09-25T16:21:25,-,0
2026-09-25T16:23:25,-,0
2026-09-25T16:25:25,640.0,1
2026-09-25T16:27:25,593.33,1
2026-09-25T16:29:25,545.0,1
2026-09-25T16:31:25,535.0,1
2026-09-25T16:33:25,446.67,1
2026-09-25T16:35:25,450.0,1
2026-09-25T16:37:25,428.33,1
2026-09-25T16:39:25,447.5,1
2026-09-25T16:41:25,487.5,1
2026-09-25T16:43:25,493.33,1
2026-09-25T16:45:25,473.33,1
2026-09-25T16:47:25,408.33,1
2026-09-25T16:49:25,521.67,1
2026-09-25T16:51:25,557.5,1
2026-09-25T16:53:25,542.5,1
2026-09-25T16:55:25,687.5,1
2026-09-25T16:57:25,687.5,1
2026-09-25T16:59:25,697.5,1
2026-09-25T17:01:25,753.33,1
2026-09-25T17:03:25,665.0,1
2026-09-25T17:05:25,704.17,1
2026-09-25T17:07:25,657.5,1
2026-09-25T17:09:25,545.83,1
2026-09-25T17:11:25,535.0,1
2026-09-25T17:13:25,549.17,1
2026-09-25T17:15:25,452.5,1
2026-09-25T17:17:25,385.0,1
2026-09-25T17:19:25,382.5,1
2026-09-25T17:21:25,396.67,1
2026-09-25T17:23:25,397.5,1
2026-09-25T17:25:25,468.33,1
2026-09-25T17:27:25,524.17,1
2026-09-25T17:29:25,512.5,1
2026-09-25T17:31:25,490.0,1
2026-09-25T17:33:25,534.17,1
2026-09-25T17:35:25,590.0,1
2026-09-25T17:37:25,550.0,1
2026-09-25T17:39:25,490.0,1
2026-09-25T17:41:25,468.33,1
2026-09-25T17:43:25,418.33,1
2026-09-25T17:45:25,401.67,1
2026-09-25T17:47:25,373.33,1
2026-09-25T17:49:25,354.17,1
2026-09-25T17:51:25,330.0,1
2026-09-25T17:53:25,315.0,1
2026-09-25T17:55:25,294.17,1
2026-09-25T17:57:25,262.5,1
2026-09-25T17:59:25,252.5,1
2026-09-25T18:01:25,236.67,1
2026-09-25T18:03:25,220.0,1
2026-09-25T18:05:25,184.17,1
2026-09-25T18:07:25,155.0,1
2026-09-25T18:09:25,131.67,1
2026-09-25T18:11:25,97.5,1
2026-09-25T18:13:25,73.33,1
2026-09-25T18:15:25,56.67,1
2026-09-25T18:17:25,45.83,1
2026-09-25T18:19:25,30.83,1
2026-09-25T18:21:25,22.5,1
2026-09-25T18:23:25,17.5,1
2026-09-25T18:25:25,12.5,1
2026-09-25T18:27:25,9.17,1
2026-09-25T18:29:25,5.83,1
2026-09-25T18:31:25,4.17,1
2026-09-25T18:33:25,2.5,1
2026-09-25T18:35:25,1.67,1
2026-09-25T18:37:25,0.83,1
